Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2743,1989,Charles Davis,SF,30,CHI,49,3,545,11,10.3,0.459,0.079,0.137,10.3,13.8,12.1,7.9,1,0.6,9.8,17.6,0.1,0.4,0.5,0.048,-2.9,-1.8,-4.6,-0.4,81,190,0.426,4,15,0.267,77,175,0.44,0.437,19,26,0.731,47,67,114,31,11,5,22,58,185
2744,1989,Mark Davis,SF,25,TOT,33,0,258,8,15,0.543,0.098,0.333,7.1,9.6,8.3,8.1,2.5,1.2,9.3,20.7,0.4,0.3,0.7,0.134,0,-0.9,-1,0.1,49,102,0.48,1,10,0.1,48,92,0.522,0.485,28,34,0.824,16,21,37,14,13,5,12,39,127
2747,1989,Walter Davis,SG,34,DEN,81,0,1857,23,16.7,0.544,0.064,0.185,2.2,6.5,4.2,15.3,1.7,0.2,10.2,26.7,2.1,1.4,3.5,0.092,0.6,-3.1,-2.5,-0.2,536,1076,0.498,20,69,0.29,516,1007,0.512,0.507,175,199,0.879,41,110,151,190,72,5,132,187,1267
2748,1989,Darryl Dawkins,C,32,DET,14,0,48,3,8.2,0.501,0,0.947,7.4,9,8.2,3.1,0,1.3,12.9,27.6,0,0,0,0.027,-4.8,-4.2,-8.9,-0.1,9,19,0.474,0,0,0,9,19,0.474,0.474,9,18,0.5,3,4,7,1,0,1,4,13,27
2749,1989,Johnny Dawkins,PG,25,SAS,32,30,1083,34,13.4,0.505,0.01,0.28,3.1,7.3,5.1,28.9,2.3,0,19.8,20.1,0.2,0.8,1,0.044,-1.3,-1.4,-2.7,-0.2,177,400,0.443,0,4,0,177,396,0.447,0.443,100,112,0.893,32,69,101,224,55,0,111,64,454
2750,1989,Vinny Del,SG,22,SAC,80,2,1556,19,12.7,0.52,0.04,0.199,3.3,8.6,5.9,19,2,0.5,12.3,16.4,1.5,1,2.5,0.077,-1.2,-0.6,-1.8,0.1,239,503,0.475,6,20,0.3,233,483,0.482,0.481,85,100,0.85,48,123,171,206,65,14,77,160,569
2751,1989,Fennis Dembo,SF,23,DET,31,0,74,2,7.8,0.388,0.095,0.238,12.8,21.9,17.6,10.1,0.7,0,13.1,30.9,-0.2,0.1,-0.1,-0.037,-6,-2.8,-8.8,-0.1,14,42,0.333,0,4,0,14,38,0.368,0.333,8,10,0.8,8,15,23,5,1,0,7,15,36
2752,1989,James Donaldson,C,31,DAL,53,53,1746,33,14.2,0.614,0,0.368,10.1,25.7,18,3.1,0.7,2.7,17.5,11.8,2.1,2.3,4.4,0.122,-1.7,1.3,-0.4,0.7,193,337,0.573,0,0,0,193,337,0.573,0.573,95,124,0.766,158,412,570,38,24,81,83,111,481
2753,1989,Greg Dreiling,C,26,IND,53,4,396,7,8.1,0.613,0,0.831,11.6,14,12.9,6.1,0.6,1.6,27.1,15.2,0.1,0.2,0.4,0.045,-2.6,-0.9,-3.5,-0.2,43,77,0.558,0,0,0,43,77,0.558,0.558,43,64,0.672,39,53,92,18,5,11,39,100,129
2754,1989,Clyde Drexler,SG,26,POR,78,78,3064,39,23.6,0.555,0.062,0.328,9.9,11.9,10.9,22.2,3.2,1,11.6,27.2,8.8,3.8,12.6,0.197,5.9,1.5,7.3,7.2,829,1672,0.496,27,104,0.26,802,1568,0.511,0.504,438,548,0.799,289,326,615,450,213,54,250,269,2123
2755,1989,Kevin Duckworth,C,24,POR,79,79,2662,34,13.9,0.531,0.002,0.369,9.7,16.4,12.9,3.1,1,1.1,12.9,22.4,2.5,2.3,4.8,0.086,-1.7,-2,-3.7,-1.1,554,1161,0.477,0,2,0,554,1159,0.478,0.477,324,428,0.757,246,389,635,60,56,49,200,300,1432
2756,1989,Chris Dudley,C,23,CLE,61,2,544,9,8.7,0.43,0.006,0.637,15.8,16.7,16.3,5.2,0.8,2.4,17,20.2,-0.7,0.8,0.1,0.011,-5,-0.6,-5.6,-0.5,73,168,0.435,0,1,0,73,167,0.437,0.435,39,107,0.364,72,85,157,21,9,23,44,82,185
2757,1989,Joe Dumars,SG,25,DET,69,67,2408,35,16.8,0.571,0.032,0.339,2.8,5.2,4,24.3,1.3,0.1,14.6,21.6,4.8,2.2,7,0.14,2,-0.8,1.1,1.9,456,903,0.505,14,29,0.483,442,874,0.506,0.513,260,306,0.85,57,115,172,390,63,5,178,103,1186
2758,1989,Mike Dunleavy,PG,34,MIL,2,0,5,3,17.7,0.75,1,0,0,0,0,0,0,0,0,16.6,0,0,0,0.189,6.7,-6.5,0.1,0,1,2,0.5,1,2,0.5,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,3
2759,1989,T.R. Dunn,SG,33,PHO,34,1,321,9,7,0.41,0,0.343,10.4,9.5,9.9,8.5,1.7,0.2,13,5.7,0.3,0.3,0.6,0.088,-1.2,2,0.9,0.2,12,35,0.343,0,0,0,12,35,0.343,0.343,9,12,0.75,30,30,60,25,12,1,6,35,33
2760,1989,Ledell Eackles,SG,22,WSB,80,6,1459,18,15.2,0.519,0.055,0.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,1.4,0.8,2.1,0.07,0,-3,-3,-0.4,318,732,0.434,9,40,0.225,309,692,0.447,0.441,272,346,0.786,100,80,180,123,41,5,128,156,917
2761,1989,Mark Eaton,C,32,UTA,82,82,2914,36,10.6,0.513,0,0.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,0,6.5,6.6,0.108,-3.1,6.1,3,3.7,188,407,0.462,0,0,0,188,407,0.462,0.462,132,200,0.66,227,616,843,83,40,315,142,290,508
2762,1989,James Edwards,C,33,DET,76,1,1254,17,11.6,0.547,0.005,0.46,6.4,14,10.4,5.7,0.4,1.5,12.4,19.8,1.3,1.5,2.8,0.109,-1.9,-0.5,-2.4,-0.1,211,422,0.5,0,2,0,211,420,0.502,0.5,133,194,0.686,68,163,231,49,11,31,72,226,555
2763,1989,Kevin Edwards,SG,23,MIA,79,62,2349,30,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-2.1,0,-2.1,-0.1,470,1105,0.425,10,37,0.27,460,1068,0.431,0.43,144,193,0.746,85,177,262,349,139,27,246,154,1094
2764,1989,Craig Ehlo,SG,27,CLE,82,4,1867,23,13.7,0.528,0.191,0.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,1.5,3.1,4.6,0.118,0.3,2,2.3,2,249,524,0.475,39,100,0.39,210,424,0.495,0.512,71,117,0.607,100,195,295,266,110,19,116,161,608
2765,1989,Dale Ellis,SG,28,SEA,82,82,3190,39,19.7,0.589,0.198,0.27,5.3,6.7,6,8.1,1.6,0.4,10.2,26.6,9.2,1.6,10.8,0.163,4.6,-2.6,2.1,3.3,857,1710,0.501,162,339,0.478,695,1371,0.507,0.549,377,462,0.816,156,186,342,164,108,22,218,197,2253
2766,1989,Wayne Englestad,PF,22,DEN,11,0,50,5,12.4,0.419,0,0.345,9.8,24,16.5,18.9,0.9,0,8.2,27.9,0,0.1,0,0.031,-2.9,-2.2,-5.1,0,11,29,0.379,0,0,0,11,29,0.379,0.379,6,10,0.6,5,11,16,7,1,0,3,12,28
2767,1989,Alex English,SF,35,DEN,82,82,2990,36,19,0.531,0.004,0.201,4.8,6.5,5.6,19.7,1,0.2,8.8,28.8,5.1,1.7,6.8,0.11,2.5,-2.7,-0.2,1.3,924,1881,0.491,2,8,0.25,922,1873,0.492,0.492,325,379,0.858,148,178,326,383,66,12,198,174,2175
2768,1989,Patrick Ewing,C,26,NYK,80,80,2896,36,22.1,0.607,0.005,0.378,8,20.7,14.2,9.5,1.9,5.6,15.1,23.6,6.2,4.7,10.9,0.181,1.5,3.2,4.7,4.9,727,1282,0.567,0,6,0,727,1276,0.57,0.567,361,484,0.746,213,527,740,188,117,281,266,311,1815
2769,1989,Jim Farmer,SG,24,UTA,37,0,412,11,8.4,0.475,0.141,0.289,6.4,8.3,7.4,10.2,1.1,0,14,19.1,-0.1,0.5,0.4,0.045,-3,-0.9,-3.9,-0.2,57,142,0.401,9,20,0.45,48,122,0.393,0.433,29,41,0.707,22,33,55,28,9,0,26,41,152
2770,1989,Dave Feitl,C,26,WSB,57,36,828,15,8.7,0.485,0.004,0.244,8.7,18.3,13.3,5.8,1,1.3,18.1,17.4,-0.4,0.8,0.4,0.022,-4.3,-0.5,-4.8,-0.6,116,266,0.436,0,1,0,116,265,0.438,0.436,54,65,0.831,69,133,202,36,17,18,65,136,286
2771,1989,Rolando Ferreira,C,24,POR,12,0,34,3,-7.6,0.209,0,0.444,12.4,29.7,20.8,3.3,0,1.7,21.8,31.2,-0.3,0,-0.2,-0.352,-18.8,-5.2,-24,-0.2,1,18,0.056,0,0,0,1,18,0.056,0.056,7,8,0.875,4,9,13,1,0,1,6,7,9
2772,1989,Duane Ferrell,SF,23,ATL,41,0,231,6,12,0.488,0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,0.2,0.2,0.4,0.082,-2.2,-1.5,-3.7,-0.1,35,83,0.422,0,0,0,35,83,0.422,0.422,30,44,0.682,19,22,41,10,7,6,12,33,100
2773,1989,Vern Fleming,PG,26,IND,76,69,2552,34,15.8,0.572,0.028,0.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,0.106,1.7,-0.8,0.8,1.8,419,814,0.515,3,23,0.13,416,791,0.526,0.517,243,304,0.799,85,225,310,494,77,12,192,212,1084
2774,1989,Sleepy Floyd,PG,28,HOU,82,82,2788,34,16.4,0.565,0.327,0.346,1.9,9.9,5.9,35.5,2.1,0.2,19.7,18.5,4.4,3.3,7.7,0.133,2.3,-0.7,1.5,2.5,396,893,0.443,109,292,0.373,287,601,0.478,0.504,261,309,0.845,48,258,306,709,124,11,253,196,1162
2775,1989,Tellis Frank,PF,23,GSW,32,2,245,8,9.4,0.472,0.011,0.56,10.7,14.2,12.5,7.7,2.6,1.4,20.4,22,-0.2,0.3,0.1,0.017,-4.5,-0.6,-5.1,-0.2,34,91,0.374,0,1,0,34,90,0.378,0.374,39,51,0.765,26,35,61,15,14,6,29,59,107
2776,1989,Anthony Frederick,SF,24,IND,46,0,313,7,11.9,0.543,0.04,0.272,9.8,8.7,9.2,9.8,2.2,1.1,19.5,23.2,0,0.2,0.2,0.025,-1.9,-1.4,-3.3,-0.1,63,125,0.504,2,5,0.4,61,120,0.508,0.512,24,34,0.706,26,26,52,20,14,6,34,59,152
2777,1989,Corey Gaines,SG,23,NJN,32,0,337,11,9.1,0.472,0.078,0.25,1,5.5,3.1,26.1,2.1,0.2,22,11.1,0.1,0.2,0.2,0.035,-4.1,-2.1,-6.2,-0.4,27,64,0.422,1,5,0.2,26,59,0.441,0.43,12,16,0.75,3,16,19,67,15,1,20,27,67
2778,1989,Kevin Gamble,SF,23,BOS,44,6,375,9,15.8,0.584,0.081,0.404,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,0.7,0.2,1,0.123,0.6,-2.1,-1.6,0,75,136,0.551,2,11,0.182,73,125,0.584,0.559,35,55,0.636,11,31,42,34,14,3,19,40,187
2779,1989,Winston Garland,PG,24,GSW,79,79,2661,34,14.7,0.483,0.04,0.234,3.8,8.5,6.2,24.9,2.9,0.3,13.6,19.5,1.9,2.6,4.5,0.082,0,0.1,0,1.4,466,1074,0.434,10,43,0.233,456,1031,0.442,0.439,203,251,0.809,101,227,328,505,175,14,187,216,1145
2780,1989,Tom Garrick,SG,22,LAC,71,20,1499,21,11,0.547,0.036,0.354,2.6,8.5,5.6,21,2.4,0.3,21.9,14,0.5,0.9,1.4,0.044,-2.4,-0.7,-3.1,-0.4,176,359,0.49,0,13,0,176,346,0.509,0.49,102,127,0.803,37,119,156,243,78,9,116,141,454
2781,1989,Kenny Gattison,PF,24,PHO,2,0,9,5,-2.8,0.266,0,2,0,11.3,5.9,0,0,0,0,8.3,0,0,0,-0.037,-8.3,-2.3,-10.6,0,0,1,0,0,0,0,0,1,0,0,1,2,0.5,0,1,1,0,0,0,0,2,1
2782,1989,Ben Gillery,C,23,SAC,24,0,84,4,5,0.429,0,1.211,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,-0.1,0.1,0,0.014,-7,-0.9,-7.9,-0.1,6,19,0.316,0,0,0,6,19,0.316,0.316,13,23,0.565,7,16,23,2,2,4,5,29,25
2783,1989,Armen Gilliam,PF,24,PHO,74,60,2120,29,15.7,0.548,0,0.347,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,2.3,2.7,5.1,0.115,-0.9,-1.2,-2.1,-0.1,468,930,0.503,0,0,0,468,930,0.503,0.503,240,323,0.743,165,376,541,52,54,27,140,176,1176
2784,1989,Mike Gminski,C,29,PHI,82,82,2739,33,18.5,0.535,0.005,0.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,4.8,2.2,7,0.122,0.2,-0.4,-0.2,1.2,556,1166,0.477,0,6,0,556,1160,0.479,0.477,297,341,0.871,213,556,769,138,46,106,129,142,1409
2785,1989,Grant Gondrezick,SG,26,LAC,27,0,244,9,11.8,0.466,0.116,0.421,6.6,9.2,7.9,19,2.4,0.2,13.1,20.9,0,0.2,0.2,0.032,-1.8,-1.9,-3.6,-0.1,38,95,0.4,3,11,0.273,35,84,0.417,0.416,26,40,0.65,15,21,36,34,13,1,17,36,105
2786,1989,Orlando Graham,PF,23,GSW,7,0,22,3,6.7,0.34,0,0.4,36.5,13.6,25,0,0,0,14.5,23.7,0,0,0,-0.047,-5.9,-10.5,-16.4,-0.1,3,10,0.3,0,0,0,3,10,0.3,0.3,2,4,0.5,8,3,11,0,0,0,2,6,8
2787,1989,Ron Grandison,PF,24,BOS,72,0,528,7,10.1,0.499,0.07,0.563,10.4,9.7,10,10.2,1.7,0.3,16.9,16.8,0.3,0.3,0.6,0.055,-1.4,-1.2,-2.7,-0.1,59,142,0.415,0,10,0,59,132,0.447,0.415,59,80,0.738,47,45,92,42,18,3,36,71,177
2788,1989,Gary Grant,PG,23,LAC,71,48,1924,27,14.1,0.469,0.027,0.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,-2,1.6,-0.4,-0.009,-1.4,-0.6,-2.1,0,361,830,0.435,5,22,0.227,356,808,0.441,0.438,119,162,0.735,80,158,238,506,144,9,258,170,846
2789,1989,Harvey Grant,PF,23,WSB,71,1,1193,17,10.6,0.477,0.003,0.146,6.6,8.4,7.5,9,1.4,1.4,6.3,14.9,0.9,0.9,1.7,0.07,-1.6,-0.1,-1.7,0.1,181,390,0.464,0,1,0,181,389,0.465,0.464,34,57,0.596,75,88,163,79,35,29,28,147,396
2790,1989,Horace Grant,PF,23,CHI,79,79,2809,36,13.8,0.547,0.006,0.255,10.2,17.6,14,8.2,1.5,1.3,12.8,15.2,3.3,3.1,6.4,0.11,-0.2,1.3,1.1,2.2,405,781,0.519,0,5,0,405,776,0.522,0.519,140,199,0.704,240,441,681,168,86,62,128,251,950
2791,1989,Stuart Gray,C,25,IND,72,0,783,11,9.1,0.519,0.007,0.418,12.6,21.6,17.3,4.9,0.7,1.6,20.9,12.2,0.2,0.7,0.9,0.054,-3.2,-0.2,-3.4,-0.3,72,153,0.471,0,1,0,72,152,0.474,0.471,44,64,0.688,84,161,245,29,11,21,48,128,188
2792,1989,Sylvester Gray,SF,21,MIA,55,15,1220,22,11.2,0.471,0.01,0.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,-0.4,1.1,0.7,0.028,-2.6,0.5,-2.1,0,167,398,0.42,1,4,0.25,166,394,0.421,0.421,105,156,0.673,117,169,286,117,36,25,102,144,440
2793,1989,Jeff Grayer,SG,23,MIL,11,2,200,18,12.6,0.495,0.027,0.274,8,12.3,10.1,15.7,2.4,0.3,18.8,20.9,0,0.2,0.2,0.047,-1.9,0.3,-1.6,0,32,73,0.438,0,2,0,32,71,0.451,0.438,17,20,0.85,14,21,35,22,10,1,19,15,81
2794,1989,A.C. Green,PF,25,LAL,82,82,2510,31,17.8,0.594,0.022,0.474,12.3,20,16.4,5.5,1.8,1.2,11.5,17,5.8,3.5,9.4,0.179,1.6,0.6,2.2,2.7,401,758,0.529,4,17,0.235,397,741,0.536,0.532,282,359,0.786,258,481,739,103,94,55,119,172,1088
2795,1989,Rickey Green,PG,34,TOT,63,2,871,14,13.7,0.522,0.042,0.125,1.4,7.8,4.5,30,2.2,0.1,18,16.1,0.6,0.6,1.2,0.067,-1.7,-1.9,-3.6,-0.3,129,264,0.489,3,11,0.273,126,253,0.498,0.494,30,33,0.909,11,58,69,187,40,2,61,35,291
2798,1989,Sidney Green,PF,28,NYK,82,0,1277,16,12.6,0.52,0.007,0.403,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,0.4,1.5,2,0.075,-2.3,-0.1,-2.4,-0.1,194,422,0.46,0,3,0,194,419,0.463,0.46,129,170,0.759,157,237,394,76,47,18,125,172,517
2799,1989,Dave Greenwood,PF,31,TOT,67,18,1403,21,11.8,0.493,0,0.446,10.2,21,15.3,8.6,1.5,2.1,16.2,15.5,0.5,1.8,2.2,0.076,-2.9,1.1,-1.8,0.1,167,395,0.423,0,0,0,167,395,0.423,0.423,132,176,0.75,140,262,402,96,47,52,91,201,466
2802,1989,Darrell Griffith,SG,30,UTA,82,73,2382,29,12.3,0.504,0.188,0.174,3.9,11,7.7,8.9,1.8,0.6,11.1,22.5,0.2,3.7,3.9,0.078,-1.2,0.3,-0.9,0.7,466,1045,0.446,61,196,0.311,405,849,0.477,0.475,142,182,0.78,77,253,330,130,86,22,141,175,1135
2803,1989,Petur Gudmundsson,C,30,SAS,5,3,70,14,2.7,0.392,0,0.16,7.5,18.1,12.6,9.5,0.7,0.9,23,19.3,-0.2,0.1,-0.1,-0.09,-8.1,-1.5,-9.6,-0.1,9,25,0.36,0,0,0,9,25,0.36,0.36,3,4,0.75,5,11,16,5,1,1,8,15,21
2804,1989,Jack Haley,PF,25,CHI,51,1,289,6,9.9,0.56,0,0.59,8.7,19.4,14.2,4.7,1.9,0,20.9,18.4,0,0.3,0.4,0.064,-4.4,-1.6,-6,-0.3,37,78,0.474,0,0,0,37,78,0.474,0.474,36,46,0.783,21,50,71,10,11,0,26,56,110
2805,1989,Bob Hansen,SG,28,UTA,46,9,964,21,9.7,0.512,0.18,0.25,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,0.2,1.5,1.7,0.083,-1.8,0.9,-0.9,0.3,140,300,0.467,19,54,0.352,121,246,0.492,0.498,42,75,0.56,29,99,128,50,37,6,43,105,341
2806,1989,Bill Hanzlik,PF,31,DEN,41,0,701,17,8.6,0.531,0.033,0.576,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,0,0.6,0.7,0.047,-3.6,-0.1,-3.8,-0.3,66,151,0.437,1,5,0.2,65,146,0.445,0.44,68,87,0.782,18,75,93,86,25,5,53,82,201
2807,1989,Derek Harper,PG,27,DAL,81,81,2968,37,18.3,0.561,0.247,0.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,5.2,2.8,8,0.13,3.3,-0.6,2.8,3.6,538,1127,0.477,99,278,0.356,439,849,0.517,0.521,229,284,0.806,46,182,228,570,172,41,205,219,1404
2808,1989,Ron Harper,SG,25,CLE,82,82,2851,35,19.8,0.57,0.101,0.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,5.1,5.1,10.2,0.171,2.9,2.3,5.2,5.2,587,1149,0.511,29,116,0.25,558,1033,0.54,0.523,323,430,0.751,122,287,409,434,185,74,230,224,1526
2809,1989,Steve Harris,SG,25,DET,3,0,7,2,18.3,0.41,0,0.5,0,30.8,16.1,0,7.2,0,0,29.9,0,0,0,0.181,-8.1,-2.5,-10.6,0,1,4,0.25,0,0,0,1,4,0.25,0.25,2,2,1,0,2,2,0,1,0,0,1,4
2810,1989,Scott Hastings,C,28,MIA,75,6,1206,16,9.4,0.515,0.085,0.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,0.4,1.1,1.5,0.061,-3.4,0.3,-3.2,-0.3,143,328,0.436,9,28,0.321,134,300,0.447,0.45,91,107,0.85,72,159,231,59,32,42,68,203,386
2811,1989,Hersey Hawkins,SG,22,PHI,79,79,2577,33,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13,2.3,0.8,12.6,20.3,2.7,1.3,4,0.075,1,-0.6,0.3,1.5,442,971,0.455,71,166,0.428,371,805,0.461,0.492,241,290,0.831,51,174,225,239,120,37,158,184,1196
2812,1989,Gerald Henderson,PG,33,PHI,65,0,986,15,12.1,0.526,0.307,0.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,0.8,0.3,1.1,0.055,0.1,-2.7,-2.6,-0.2,144,348,0.414,33,107,0.308,111,241,0.461,0.461,104,127,0.819,17,51,68,140,42,3,73,121,425
2813,1989,Rod Higgins,PF,29,GSW,81,1,1887,23,15.5,0.583,0.265,0.362,5.9,14,10,10.9,0.9,1.2,9.4,16.2,4.4,1.5,5.9,0.15,1.4,-0.9,0.5,1.2,301,633,0.476,66,168,0.393,235,465,0.505,0.528,188,229,0.821,111,265,376,160,39,42,76,172,856
2814,1989,Roy Hinson,SF,27,NJN,82,39,2542,31,14.7,0.54,0.002,0.409,6.4,16.7,11.4,4.3,0.6,2.8,12,22.2,2.4,2,4.4,0.084,-1.9,-0.7,-2.6,-0.4,495,1027,0.482,0,2,0,495,1025,0.483,0.482,318,420,0.757,152,370,522,71,34,121,165,298,1308
2815,1989,Craig Hodges,SG,28,TOT,59,6,1204,20,14.5,0.581,0.419,0.133,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,2.1,0.8,2.9,0.117,1.8,-2.3,-0.5,0.5,203,430,0.472,75,180,0.417,128,250,0.512,0.559,48,57,0.842,23,66,89,146,43,4,57,90,529
2818,1989,Mike Holton,PG,27,CHH,67,60,1696,25,12.3,0.488,0.028,0.284,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,0.9,0.4,1.3,0.038,-1.6,-2.4,-4.1,-0.9,215,504,0.427,3,14,0.214,212,490,0.433,0.43,120,143,0.839,30,75,105,424,66,12,119,165,553
2819,1989,Dave Hoppen,C,24,CHH,77,36,1419,18,11.8,0.604,0.006,0.394,9.1,21.5,15,5.5,0.8,0.9,15.7,14.2,1.7,0.9,2.6,0.086,-1.7,-0.3,-1.9,0,199,353,0.564,1,2,0.5,198,351,0.564,0.565,101,139,0.727,123,261,384,57,25,21,77,239,500
2820,1989,Dennis Hopson,SG,23,NJN,62,36,1551,25,13.8,0.486,0.038,0.307,6.3,8.2,7.2,10.2,2.2,1.2,11.2,24.1,0.6,1.2,1.7,0.053,-1.3,-0.6,-1.9,0,299,714,0.419,4,27,0.148,295,687,0.429,0.422,186,219,0.849,91,111,202,103,70,30,102,150,788
2821,1989,Tito Horford,C,23,MIL,25,0,112,4,3.6,0.386,0,0.413,9.2,13.6,11.4,3.7,0.4,3.9,21.6,25.7,-0.4,0.1,-0.3,-0.136,-10.2,-1.9,-12,-0.3,15,46,0.326,0,0,0,15,46,0.326,0.326,12,19,0.632,9,13,22,3,1,7,15,14,42
